Asociación Parkinson Asturias (APARKAS);ENFERMEDAD NEUROLÓGICA PARCKINSON ALZHEIMER ;C/ Amsterdam, 7, Bajo;Oviedo;985 23 75 31;(Contacto por email/teléfono);;;;;;;;;;;;;;;;;;;;;;
ACEPA (Asoc. Celíaca del Principado de Asturias);CELIAQUIA ;Villa Magdalena. Av. de Galicia, S/N;Oviedo;985 230 749;(Contacto por email/teléfono);;;;;;;;;;;;;;;;;;;;;;
ELA Principado;ESCLEROSIS LATERAL AMNIOTRÓFICA ;Eq. Soc. Natahoyo, Avda Moreda, 11 - 2º;Gijón;985 163 311;(Contacto por email/teléfono);;;;;;;;;;;;;;;;;;;;;;
ASEMPA;ENFERMEDAD NEUROMUSCULAR ;C/ Severo Ochoa, 53;Gijón;985 165 671;(Contacto por email/teléfono);;;;;;;;;;;;;;;;;;;;;;
ACCU Asturias (Crohn y Colitis Ulcerosa);ENFERMDEDAD DE CROHN Y COLITIS ULCEROSA DIGESTIVO ;Avda. Moreda, 11, 3ª Planta;Gijón;985 091 237;https://www.accuasturias.org/;;;;;;;;;;;;;;;;;;;;;;
ALCER Asturias;CANCER ;(Contacto telefónico principal);(No se especifica sede única);984 086 641;(Contacto por email/teléfono);;;;;;;;;;;;;;;;;;;;;;
CHYSPA;CHIARI Y SIRINGOMIELIA;Avda. de Roma, 4;Oviedo;628 537 931;http://www.chyspa.org/;;;;;;;;;;;;;;;;;;;;;;
Fundación ALPE Acondroplasia;ACONDROPLASIA ;C/ Conde de Real Agrado, 2, Bajo;Gijón;985 176 153;https://www.fundacionalpe.org/;;;;;;;;;;;;;;;;;;;;;;
Asoc. Miastenia Gravis de Asturias;MIASTENIA GRAVIS ;Avda. de Roma, 4, Bajo (Hotel de Asoc.);Oviedo;(Consultar web);http://www.miastenia.es/;;;;;;;;;;;;;;;;;;;;;;
Organización;;Ámbito de Acción Principal;Dirección de Contacto (Sede Central);Teléfono de Contacto;Página Web / Email;;;;;;;;;;;;;;;;;;;;;;
Consejería de Derechos Sociales y Bienestar (G.P.A.);BIENESTAR SOCIAL ;Gestión de servicios sociales públicos, Renta Social Básica, Dependencia, Infancia, Vivienda.;C/ Luis Fernández-Vega Sanz s/n, 33005 Oviedo.;012 (Atención al Ciudadano) / 985 106 551;[enlace sospechoso eliminado];;;;;;;;;;;;;;;;;;;;;;
ERA (Establecimientos Residenciales para Ancianos);RESIDENCIAS PERSONAS MAYORES ANCIANOS ;Gestión y provisión de plazas en residencias y centros de día para personas mayores y dependientes.;C/ Almacenes Industriales, 27, 33011 Oviedo.;985 106 956;era@asturias.org;;;;;;;;;;;;;;;;;;;;;;
FASAD (Fundación Asturiana de Atención a la Discapacidad);DISCAPACIDAD ;Promoción de la autonomía, ocio, deporte y apoyo a personas con discapacidad y/o dependencia.;C/ Fray Ceferino, 27, 33001 Oviedo.;985 224 479;fundacion@fasad.org;;;;;;;;;;;;;;;;;;;;;;
Servicios Sociales Municipales (CMSS);BIENESTAR SOCIAL ;Atención Primaria (CEAS/UTS). Primer punto de contacto para cualquier necesidad social o ayuda.;Varía según municipio y zona (ver nota).;Varía (Consultar Ayuntamiento local);Varía (Ver Directorio en Socialasturias);;;;;;;;;;;;;;;;;;;;;;
Cruz Roja Española - Provincial de Asturias;CRUZ ROJA BIENESTAR SOCIAL ;Asistencia humanitaria, socorro, empleo, inclusión social, salud.;C/ Caveda, 19, 33002 Oviedo.;985 200 444;www.cruzroja.es;;;;;;;;;;;;;;;;;;;;;;
Cáritas Diocesana de Oviedo;CARITAS BIENESTAR SOCIAL ;Lucha contra la pobreza y exclusión social (acogida, empleo, vivienda, asistencia).;C/ Mon, 2, 33003 Oviedo.;985 224 079;www.caritasasturias.org;;;;;;;;;;;;;;;;;;;;;;
COCEMFE Asturias;DISCAPACIDAD FÍSICA Y ORGÁNICA ;Coordinación de entidades de personas con discapacidad física y orgánica. Defensora de sus derechos.;C/ General Elorza, 50, 33001 Oviedo.;985 282 046;cocemfe@cocemfeasturias.es;;;;;;;;;;;;;;;;;;;;;;
Plataforma del Voluntariado de Asturias;VOLUNTARIADO ;Promoción, formación y coordinación del voluntariado en la comunidad.;Plaza de la Constitución, 5, 33009 Oviedo.;985 273 664;www.voluntariadoasturias.org;;;;;;;;;;;;;;;;;;;;;;
Acción Laboral;INCLUSIÓN LABORAL ;Inclusión laboral y social para colectivos desfavorecidos.;C/ Uría, 15 Entresuelo Dcha., 33003 Oviedo.;692 965 043;www.accionlaboral.com;;;;;;;;;;;;;;;;;;;;;;
UNIDAD DE CONDUCTAS ADICTIVAS (UCAS);SALUD MENTAL ADICCIONES ;Servicio Público de tratamiento de todo tipo de adicciones (alcohol, drogas, juego, etc.).;Depende del Área Sanitaria (p. ej., UCA Oviedo: C/ Pérez de Ayala, 28);Consultar la UCA correspondiente o el 985 108 000 (Centralita SESPA).;SESPA - Unidad de Conductas Adictivas;;;;;;;;;;;;;;;;;;;;;;
Proyecto Hombre Asturias;SALUD MENTAL ADICCIONES ;Tratamiento residencial y ambulatorio de adicciones, prevención y reinserción social.;C/ General Elorza, 50, Bajo A, 33001 Oviedo.;985 273 671;proyectohombreasturias.org;;;;;;;;;;;;;;;;;;;;;;
ARCA (Asoc. Gijonesa de Ayuda al Toxicómano);SALUD MENTAL ADICCIONES ;Prevención, tratamiento y reinserción de personas con problemas de drogodependencia.;C/ Cienfuegos, 40, Bajo, 33205 Gijón.;985 359 860;arcagijon.es;;;;;;;;;;;;;;;;;;;;;;
APAG (Asoc. Asturiana de Jugadores de Azar Patológico);SALUD MENTAL LUDOPATIA ADICCIONES ;Ludopatía y adicciones sin sustancia. Apoyo a pacientes y familiares.;C/ Fray Ceferino, 24, Bajo 1-A, 33001 Oviedo.;985 220 864;apag-asociacion.org;;;;;;;;;;;;;;;;;;;;;;
ALDA (Asoc. Laica para el Desarrollo de Ayuda Mutua);VOLUNTARIADO ;Adicciones en general, incluyendo sustancias y nuevas tecnologías.;C/ Emilio Tuya, 14, 33202 Gijón.;985 348 245;asociacionalda.com;;;;;;;;;;;;;;;;;;;;;;
AL-ANON/ALATEEN;ALCOHOLISMO FAMILIAS ;Grupos de apoyo mutuo exclusivamente para familiares y amigos de alcohólicos.;(Grupos en varias localidades);Consultar el número de contacto en su web para localización.;al-anon.es;;;;;;;;;;;;;;;;;;;;;;
NAR-ANON;DROGODEPENDENCIA FAMILIAS ;Grupos de apoyo mutuo exclusivamente para familiares y amigos de drogodependientes.;(Grupos en varias localidades);Consultar el número de contacto en su web para localización.;naranon.es(Busque la reunión de Oviedo);;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ávila ;;;;;;;;;;;;;;;;;;;;;;;;;;;
FAEMA SALUD MENTAL (Agrupación de Familiares y Personas con Discapacidad Mental);DISCAPACIDAD MENTAL ;Mejorar la calidad de vida de personas con discapacidad por enfermedad mental y sus familias. Ofrecen centro ocupacional, respiro familiar, psicoeducación, etc.;C/ Capitán Méndez Vigo, 10 Bajo, 05003 Ávila. Teléfono: 920 35 27 32;"Web: www.asociacionfaema.org

Email: info@asociacionfaema.org";Sitio Web;;;;;;;;;;;;;;;;;;;;;;
AFAVILA (Alzheimer);ENFERMEDAD NEUROLÓGICA ALZHEIMER ;Apoyo a familiares y enfermos de Alzheimer. Servicios de neuropsicología y estimulación multisensorial (Snoezelen).;"Ávila: 920 700 409

Arévalo: 920 303 158

Cebreros: 918 633 101";"Web: www.alzheimeravila.com

Email: presidenta@alzheimeravila.com";;;;;;;;;;;;;;;;;;;;;;;
ASOCIACIÓN AUTISMO AVILA;AUTISMO ;Apoyo a personas con Trastorno del Espectro Autista (TEA) y a sus familias.;920 222 626;Web: www.autismoavila.org;;;;;;;;;;;;;;;;;;;;;;;
AECC-AVILA (Asoc. Española Contra el Cáncer);CANCER ;Lucha contra el cáncer: apoyo a pacientes y familiares, prevención, investigación.;920 250 033;Web: www.avila.aecc.es;;;;;;;;;;;;;;;;;;;;;;;
ADEMA (Esclerosis Múltiple Abulense);ESCLEROSIS MÚLTIPLE ;Ayuda a afectados por la Esclerosis Múltiple y enfermedades similares.;920 220 217;Web: www.ademavila.com;;;;;;;;;;;;;;;;;;;;;;;
APAVI (Parkinson Ávila);ENFERMEDAD NEUROLÓGICA PARCKINSON ALZHEIMER ;Apoyo y servicios para personas con Parkinson y sus cuidadores.;920 252 069;Email: asociacionparkinsonavila@yahoo.es;https://www.alcerbadajoz.org/;;;;;;;;;;;;;;;;;;;;;;
AFMAVI (Fibromialgia y SFC);FIBROMIALGIA SINDROME DEL CANSANCIO CRÓNICO ;Apoyo a personas con Fibromialgia y Síndrome de Fatiga Crónica.;No se encontró teléfono directo en la lista, consultar email.;Email: afmaviavila@hotmail.com;https://aoex.es/;;;;;;;;;;;;;;;;;;;;;;
ASOCIACIÓN RESPIRAVILA (Enfermos Respiratorios);ENFERMEDADES RESPIRATORIAS ;Apoyo a personas con enfermedades respiratorias crónicas.;920 257 913;Web: www.respiravila.com;https://www.aecc.es/;;;;;;;;;;;;;;;;;;;;;;
ASPACE (Parálisis Cerebral);PARALISIS CEREBRAL DISCAPACIDAD ;Atención y servicios para personas con Parálisis Cerebral y patologías afines.;920 256 394;Web: www.aspaceavila.org;(Consultar el directorio de https://consaludmental.org/);;;;;;;;;;;;;;;;;;;;;;
ASOCIACIÓN SÍNDROME DE DOWN AVILA;SÍNDROME DOWN DISCAPACIDAD ;Apoyo y servicios para personas con Síndrome de Down y sus familias.;920 256 257;Web: www.downavila.com;https://feafes-aemis.com/;;;;;;;;;;;;;;;;;;;;;;
ACECALE (Enfermedad Celíaca);CELIAQUIA ;Apoyo y defensa de los derechos de las personas con enfermedad celíaca.;No se encontró teléfono directo en la lista, consultar email.;Email: avila@acecale.org;http://aexem.blogspot.com.es/;;;;;;;;;;;;;;;;;;;;;;
ADE (Diabéticos Abulenses);DIABETES ;Apoyo e información para personas con diabetes.;No se encontró teléfono directo en la lista.;Blog: www.diabeticosabulenses.blogspot.com;https://enfermedades-raras.org/;;;;;;;;;;;;;;;;;;;;;;
ABUPHY (Personas Hiperactivas);SALUD MENTAL HIPERACITIVIDAD Y DEFICID DE ATENCIÓN ;Apoyo a personas hiperactivas (TDAH).;658 097 590;No se encontró web/email directo en la lista.;https://www.celiacosextremadura.org/;;;;;;;;;;;;;;;;;;;;;;
PRONISA (Discapacitados);DISCAPACIDAD MENTAL ;Servicios y apoyo integral a personas con discapacidad en Ávila.;No se encontró teléfono directo en la lista.;Web: www.pronisa.org;(Sin web específica en la búsqueda);;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
Web: www.pronisa.org;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;http://www.adat.es/;;;;;;;;;;;;;;;;;;;;;;
Email: pronisa@pronisa.org;;;;;https://elaextremadura.org/;;;;;;;;;;;;;;;;;;;;;;
;;;;;http://www.aexeh.es/;;;;;;;;;;;;;;;;;;;;;;
ASPACE (Parálisis Cerebral);PARALISIS CEREBRAL DISCAPACIDAD ;Atención integral a personas con parálisis cerebral y patologías afines (terapias, rehabilitación, apoyo familiar).;Avda. Juan Pablo II, 32 (Edificio Residencia López Aranguren), 05003 Ávila. Teléfono: 920 23 95 30;Email: gerencia@aspaceavila.org;;;;;;;;;;;;;;;;;;;;;;;
ASPAYM (Lesión Medular y Discapacidad Física);LESION MEDULAR DISCAPACIDAD FÍSICA ;Apoyo a personas con lesión medular y grandes minusvalías físicas (rehabilitación, asesoramiento, defensa de derechos).;C. Caléndula, s/n, 05002 Ávila. Teléfono: 920 25 09 28 / 920 500 600;;Sitio Web;;;;;;;;;;;;;;;;;;;;;;
Web: www.aspaymcyl.org;;;;;https://www.plenainclusionextremadura.org/;;;;;;;;;;;;;;;;;;;;;;
;;;;;https://www.cocemfe-badajoz.org/;;;;;;;;;;;;;;;;;;;;;;
;;;;;https://www.cruzroja.es/;;;;;;;;;;;;;;;;;;;;;;
Email: avila@aspaymcyl.org;;;;;https://www.caritas.es/meridabadajoz/;;;;;;;;;;;;;;;;;;;;;;
;;;;;http://aprosuba3.org/;;;;;;;;;;;;;;;;;;;;;;
ASOCIACIÓN SÍNDROME DE DOWN ÁVILA;SINDROME DE DOWN DISCAPACIDAD ;Apoyo y servicios para personas con Síndrome de Down y sus familias (intervención temprana, educación, vida independiente).;Avda. de España, 35, 05004 Ávila. Teléfono: 920 25 62 57;Email: administracion@downavila.es;https://www.aftea.org/;;;;;;;;;;;;;;;;;;;;;;
FAEMA SALUD MENTAL;SALUD MENTAL FAMILIARES ;Mejorar la calidad de vida de personas con discapacidad por enfermedad mental y sus familias (centro ocupacional, respiro familiar, psicoeducación).;C. Capitán Méndez Vigo, 10 Bajo, 05003 Ávila. Teléfono: 920 35 27 32;;https://www.aspaymbadajoz.org/;;;;;;;;;;;;;;;;;;;;;;
Web: www.asociacionfaema.org;;;;;https://cermi.es/;;;;;;;;;;;;;;;;;;;;;;
;;;;;https://www.aevex.es/;;;;;;;;;;;;;;;;;;;;;;
;;;;;(Búsqueda recomendada por teléfono);;;;;;;;;;;;;;;;;;;;;;
Email: info@asociacionfaema.org;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;https://feafes-aemis.com/;;;;;;;;;;;;;;;;;;;;;;
AUTISMO ÁVILA;AUTISMO ;Apoyo a personas con Trastorno del Espectro Autista (TEA) y a sus familias.;C. Agustín R. Sahagún, 30, P. 7, Bajo, 05003 Ávila. Teléfono: 920 25 19 98;Web: www.autismoavila.org;(Consultar la web de FEAFES Extremadura);;;;;;;;;;;;;;;;;;;;;;
Asociación,Dedicación Principal,Dirección y Contacto,Web / Email;;;;;;;;;;;;;;;;;;;;;;;;;;;
"CÁRITAS DIOCESANA DE ÁVILA,""Acción caritativa y social de la Iglesia. Apoyo en acogida, alimentación, empleo, infancia, personas sin hogar, etc."",""C. San Juan de la Cruz, 8, 05001 Ávila. Teléfono: 920 22 18 47"",Web: www.diocesisdeavila.com/caritas-diocesana";BIENESTAR SOCIAL CÁRITAS ;;;;;;;;;;;;;;;;;;;;;;;;;;
"CRUZ ROJA ESPAÑOLA - ÁVILA,""Ayuda humanitaria y social. Atención a personas mayores, infancia, empleo, emergencia social, etc."",""C. Jesús del Gran Poder, 2, 05003 Ávila. Teléfono: 920 22 15 15"",Web: www.cruzroja.es/principal/web/cruz-roja-avila";BIENSTAR SOCIAL CRUZ ROJA ;;;;;;;;;;;;;;;;;;;;;;;;;;
"MANOS UNIDAS ÁVILA,Lucha contra el hambre y la pobreza en el mundo a través de la financiación de proyectos de desarrollo en el Sur.,""Pza. del Rastro, 2 bajo, 05001 Ávila. Teléfono: 920 25 39 93"",Web: www.manosunidas.orgEmail: avila@manosunidas.org";VOLUNTARIADO MANOS UNIDAS ;;;;;;;;;;;;;;;;;;;;;;;;;;
"FUNDACIÓN INTRAS,Atención a personas con problemas de salud mental y discapacidad para su rehabilitación e inserción sociolaboral.,""Camino del Gansino, 5, 05003 Ávila. Teléfono: 920 35 30 86"",Web: www.intras.es";SALUD MENTAL DISCAPACIDAD ;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
BADAJOZ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Asociación para el tratamiento de adicciones y trastornos de la conducta.;SALUD MENTAL ADICCIONES ;C/ Menacho, 46, 2º;Badajoz;924 26 21 82;https://www.asoguad.com/;;;;;;;;;;;;;;;;;;;;;;
Asociación de Ayuda al Toxicómano (tratamiento y prevención de adicciones).;SALUD MENTAL ADICCIONES ;Avda. República Argentina, 4, Bajos;Don Benito;924 811 281;http://www.adat.es/;;;;;;;;;;;;;;;;;;;;;;
Familias con Trastorno del Espectro Autista (TEA).;AUTISMO ;C/ Hermandad, s/n;Badajoz;638 317 763;https://www.aftea.org/;;;;;;;;;;;;;;;;;;;;;;
Asociación de Familias y Personas con Discapacidad Intelectual (Sede en Almendralejo).;DISCAPACIDAD INTELECTUAL ;Ctra. de Sevilla, Km 6400 (Finca El Pilar);Almendralejo;924 660 762;https://www.afamp.org/;;;;;;;;;;;;;;;;;;;;;;
Grupos de ayuda mutua para la recuperación del alcoholismo.;SALUD MENTAL ALCOHOLISMO ;(Varios grupos, consultar web para reuniones);Badajoz y Provincia;638 920 450;https://www.aabadajoz.org;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
COCEMFE Badajoz (Federación);DISCAPACIDAD FISICA ;Coordinación y defensa de personas con discapacidad física y orgánica de la provincia (Fisioterapia, logopedia, empleo).;C/ Gerardo Ramírez Sánchez s/n, 06011 Badajoz. Teléfono: 924 220 750;Web: www.cocemfebadajoz.org;;;;;;;;;;;;;;;;;;;;;;;
DOWN BADAJOZ;DISCAPCIDAD SINDROME DOWN ;Apoyo a personas con Síndrome de Down y sus familias (Intervención temprana, educación, vida independiente).;Avda. María Auxiliadora, 2, 1ª Planta, 06011 Badajoz. Teléfono: 924 259 135;Web: www.downbadajoz.org;;;;;;;;;;;;;;;;;;;;;;;
AEXPAINBA;DISCPACIDAD INTELECTUAL ;Atención a personas con Discapacidad Intelectual con trastornos de conducta o necesidades de apoyo extensas.;C/ Godofredo Ortega Muñoz, 1, Local 2, 06011 Badajoz. Teléfono: 924 267 010;Consultar en la Diputación de Badajoz;;;;;;;;;;;;;;;;;;;;;;;
FEAFES-AEMIS;SALUD MENTAL ;Apoyo a personas con enfermedad mental grave para su integración social.;C/ Rafael Cabezas, 4, Local A, 06005 Badajoz. Web: feafes-aemis.com;;;;;;;;;;;;;;;;;;;;;;;;
ADABA;SORDERA ;Apoyo y servicios para personas con discapacidad auditiva de Badajoz y provincia.;Sede: Consultar en la Diputación de Badajoz;Consultar;;;;;;;;;;;;;;;;;;;;;;;
CÁRITAS DIOCESANA DE BADAJOZ;CARITAS BIENESTAR SOCIAL ;Acción caritativa y social. Apoyo en acogida, alimentación, empleo, personas sin hogar.;C/ Juan Álvarez Guerra, 10, 06001 Badajoz. Teléfono: 924 207 101;Web: www.caritasbadajoz.es;;;;;;;;;;;;;;;;;;;;;;;
CRUZ ROJA ESPAÑOLA;CRUZ ROJA BIENESTAR SOCIAL ;Ayuda humanitaria y social. Atención a personas mayores, infancia, empleo, emergencia social.;C/ Jesús del Gran Poder, 2, 06003 Badajoz. Teléfono: 924 221 515;Web: www.cruzroja.es/principal/web/cruz-roja-badajoz;;;;;;;;;;;;;;;;;;;;;;;
NUEVA VIDA;SALUD MENTAL ADICCIONES ;Atención y tratamiento de dependencias y adicciones.;C/ Fray Luis de Granada, 25, Entreplanta, 06008 Badajoz.;Email: nuevavidabadajoz@gmail.com;;;;;;;;;;;;;;;;;;;;;;;
FELCODE (Fondo Extremeño de Cooperación al Desarrollo);VOLUNTARIADO ;Promoción de la cooperación al desarrollo desde las entidades locales extremeñas.;C/ Godofredo Ortega Muñoz, 1, Local 11, 06011 Badajoz. Teléfono: 924 229 595;Web: www.felcode.org;;;;;;;;;;;;;;;;;;;;;;;
ADEX (Asoc. de Derechos Humanos de Extremadura);VOLUNTARIDAO DERECHOS HUMANOS ;Defensa de los Derechos Humanos y apoyo a la inclusión.;C/ Obispo San Juan de Ribera, 2, 06002 Badajoz.;Consultar en la web.;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
BARCELONA ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nombre de la Asociación;;Dirección (Sede Principal);Población;Teléfono(s);Sitio Web;;;;;;;;;;;;;;;;;;;;;;
AECC (Asoc. Española Contra el Cáncer) - Junta de Barcelona;CANCER ;C/ Balmes, 290;Barcelona;93 200 20 99;https://www.aecc.es/;;;;;;;;;;;;;;;;;;;;;;
Oncolliga (Fundació Lliga Catalana d'Ajuda Oncològica);CANCER ;C/ Rector Ubach, 6;Barcelona;93 240 58 88;https://www.oncolliga.cat/;;;;;;;;;;;;;;;;;;;;;;
ACCU Catalunya (Crohn y Colitis Ulcerosa);SINDROME DE CROHN COLITIS ULCEROSA DIGESTIVO ;C/ València, 302, 1º;Barcelona;93 451 10 32;https://www.accucatalunya.cat/;;;;;;;;;;;;;;;;;;;;;;
ADC (Associació de Diabetis de Catalunya);DIABETES;Avda. Diagonal, 567, 1er;Barcelona;93 451 45 61;https://www.adc.cat/;;;;;;;;;;;;;;;;;;;;;;
FEM (Fundació Esclerosi Múltiple);ESCLEROSIS MÚLTIPLE ;C/ Rocafort, 21-23;Barcelona;93 414 51 51;https://www.fem.es/;;;;;;;;;;;;;;;;;;;;;;
Acción Psoriasis;PSORIASIS ;C/ Palomar, 40;Barcelona;93 280 46 22;https://accionpsoriasis.org/;;;;;;;;;;;;;;;;;;;;;;
FEDER Cataluña;ENFERMEDADES RARAS ;C/ Esteve Terradas, 30;Barcelona;93 205 60 82;https://enfermedades-raras.org/;;;;;;;;;;;;;;;;;;;;;;
Federación ASEM (Sede Nacional);ENFERMEDAD NEUROMUSCULAR ;C/ Ter, 20, Of. 10;Barcelona;93 451 65 44;https://www.asem-esp.org/;;;;;;;;;;;;;;;;;;;;;;
ACAF (Asoc. Catalana Afectados de Fibromialgia);FIBROMIALGIA Y SÍNDROME DE FATIGA CRÓNICA ;C/ Nàpols, 331, Bx. B;Barcelona;93 246 80 48;http://www.fibromialgia.cat/;;;;;;;;;;;;;;;;;;;;;;
A TOT PULMÓ;ENFERMEDADES PULMONAR CRÓNICA;C/ Pere Vergés, 1;Barcelona;93 305 45 97;(Contacto por email/teléfono);;;;;;;;;;;;;;;;;;;;;;
Associació Celíacs de Catalunya;CELIAQUIA ;C/ Muntaner, 262, 1º 3ª;Barcelona;93 412 49 53;https://www.celiacscatalunya.org/;;;;;;;;;;;;;;;;;;;;;;
ADER (Asociación de Enfermos de Riñón);;C/ Pere Vergés, 1;Barcelona;93 305 45 95;(Contacto por email/teléfono);;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
Federació Salut Mental Catalunya;;Representación y apoyo a personas y familiares con trastorno mental.;C/ Floridablanca, 136, Entlo. 2ª;Barcelona;93 412 11 02;https://salutmental.org/;;;;;;;;;;;;;;;;;;;;;
ACNÉ (Asoc. Catalana Trastorno Bipolar);;Apoyo, información y sensibilización sobre el trastorno bipolar.;C/ Santa Carolina, 33-35;Barcelona;93 318 40 76;https://acne.cat/;;;;;;;;;;;;;;;;;;;;;
ACAB (Asoc. Contra la Anorexia y la Bulimia);;Prevención, orientación y apoyo a personas con TCA y sus familias.;C/ Sant Lluís, 107;Barcelona;93 454 91 09;https://www.acab.org/;;;;;;;;;;;;;;;;;;;;;
Associació Projecte Home Catalunya;;Prevención y tratamiento de las adicciones.;C/ Marquès de Mulhacén, 42;Barcelona;93 280 23 20;https://projectehome.org/ca/;;;;;;;;;;;;;;;;;;;;;
AIS (Atención e Investigación de Socioadicciones);;Adicciones no tóxicas, dependencia emocional, juego patológico.;C/ Balmes, 129, 2º 2ª;Barcelona;93 301 30 24;https://ais-info.org/;;;;;;;;;;;;;;;;;;;;;
Associació TLP Catalunya;;Información, formación y apoyo a afectados y familiares de TLP.;C/ Floridablanca, 136, Entlo. 1ª;Barcelona;93 412 60 77;http://www.asoctlp.com/;;;;;;;;;;;;;;;;;;;;;
Aprenem (Associació per la Inclusió de Persones amb Trastorn de l'Espectre Autista);;Fomento de la inclusión de personas con TEA.;C/ Sant Sebastià, 12, Baixos;Sant Cugat del Vallès;93 544 19 82;https://aprenem.org/;;;;;;;;;;;;;;;;;;;;;
Associació TDAH Catalunya;;Apoyo a familias y afectados por el TDAH.;C/ Aribau, 222, Entlo. 1ª;Barcelona;93 252 59 79;http://tdahcatalunya.org/;;;;;;;;;;;;;;;;;;;;;
Associació TDAH Catalunya;;Apoyo a familias y afectados por el TDAH.;C/ Aribau, 222, Entlo. 1ª;Barcelona;93 252 59 79;http://tdahcatalunya.org/;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
Asistencia humanitaria, social, sanitaria y de desarrollo.;;C/ Josep Anselm Clavé, 6;Barcelona;93 300 65 65;https://www.cruzroja.es/;;;;;;;;;;;;;;;;;;;;;;
Acción social y caritativa (pobreza, exclusión social).;;C/ Valldonzella, 13;Barcelona;93 318 90 84;https://www.caritasbcn.org/;;;;;;;;;;;;;;;;;;;;;;
Educación social, ocio, voluntariado, promoción social.;;C/ Numància, 149-151;Barcelona;93 410 16 00;https://www.peretarres.org/;;;;;;;;;;;;;;;;;;;;;;
Atención y acompañamiento a personas sin hogar.;;C/ Ample, 3;Barcelona;93 441 29 90;http://www.arrelsfundacio.org/;;;;;;;;;;;;;;;;;;;;;;
Representación de personas con discapacidad física.;;C/ Balmes, 127;Barcelona;93 451 00 24;https://www.ecom.cat/;;;;;;;;;;;;;;;;;;;;;;
Personas con discapacidad intelectual.;;C/ Freser, 127, Entlo. 1ª;Barcelona;93 451 86 64;https://dincat.cat/;;;;;;;;;;;;;;;;;;;;;;
Personas mayores y familias vulnerables (comedores, ropa, viviendas).;;C/ Palau, 4;Barcelona;93 315 28 85;https://www.fundacioroure.org/;;;;;;;;;;;;;;;;;;;;;;
Asistencia y prevención del abuso sexual infantil.;;C/ Diputació, 344, 2º 1ª;Barcelona;93 237 00 00;https://www.fundaciovickibernadet.org/;;;;;;;;;;;;;;;;;;;;;;
Servicios sociales en ámbitos de infancia, adicciones y exclusión social.;;C/ Sant Pere Més Alt, 34;Barcelona;93 446 32 30;https://www.abd-ong.org/;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
BURGOS ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nombre de la Asociación;;Dirección (Sede Principal);Población;Teléfono(s);Sitio Web;;;;;;;;;;;;;;;;;;;;;;
PROSAME (Asoc. Pro-Salud Mental de Burgos);;C/ Juan de Padilla, 12-14;Burgos;947 22 39 16;https://www.saludmentalburgos.org/;;;;;;;;;;;;;;;;;;;;;;
ALCER BURGOS;;Cam. Casa de la Vega, 4 y 6;Burgos;947 22 97 01;https://alcerburgos.org/;;;;;;;;;;;;;;;;;;;;;;
AFA Burgos (Asoc. Familiares Enfermos Alzheimer);;C/ Loudun, 10, Bajo;Burgos;947 23 98 09;http://www.afaburgos.org/;;;;;;;;;;;;;;;;;;;;;;
ADACEBUR;;Pº de Comendadores, s/n;Burgos;947 26 29 66;http://www.adacebur.org/;;;;;;;;;;;;;;;;;;;;;;
ACCU Burgos (Crohn y Colitis Ulcerosa);;C/ Jerez, 13;Burgos;629 28 40 52;https://www.accuesp.com/burgos;;;;;;;;;;;;;;;;;;;;;;
AFAEM (Asoc. Familiares y Afectados de Esclerosis Múltiple);;C/ Padre Isla, 2;Burgos;947 46 20 04;http://www.afaem-burgos.com/;;;;;;;;;;;;;;;;;;;;;;
Parkinson Burgos;;C/ Las Claustrillas, 3, Bajo;Burgos;947 26 62 60;https://www.parkinsonburgos.org/;;;;;;;;;;;;;;;;;;;;;;
ELA Castilla y León (Delegación en Burgos);;C/ Las Claustrillas, 3, Bajo;Burgos;947 62 90 45;https://www.elacyl.org/;;;;;;;;;;;;;;;;;;;;;;
APACE Burgos;;C/ Gloria Fuertes, s/n;Burgos;947 46 20 04;https://www.apaceburgos.com/;;;;;;;;;;;;;;;;;;;;;;
Síndrome de Down Burgos;;Pº de Pisones, 49;Burgos;947 20 94 02;http://www.sindromedownburgos.org/;;;;;;;;;;;;;;;;;;;;;;
